Public Name,LC Classification Code,Availability,Title,Subjects,Classification Code,ISBN,Author,Network Number,Publication Date,Edition,Publisher,Series,MMS Id,Originating System ID
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Predictive control of power converters and electrical drives,Electric driving--Automatic control.; Electric current converters--Automatic control.; Predictive control.; Electronic books.,TK,1119942640; 9781119942641; 1280588586; 9781280588587; 9786613618412; 6613618411; 111994144X; 9781119941446; 1119941458; 9781119941453; 1119963982; 9781119963981,"Rodríguez Pérez, José.",(MiAaPQ)EBC877206; (PQKB)11323804; (PQKBWorkID)10611300; (PQKBTitleCode)TC640008; (PQKBTitleCode)TC0000640008; (PQKBManifestationID)11408502; (SSID)ssj640008; (SSID)ssj0000640008; (EBL)877206; (CKB)2670000000161760,2012.,,John Wiley & Sons Ltd,Wiley - IEEE,9982749109602771,992670000000161760
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Principles of data conversion system design,Analog-to-digital converters--Design and construction; Digital-to-analog converters--Design and construction; Integrated circuits--Design and construction; Electrical & Computer Engineering; Electrical Engineering; Engineering & Applied Sciences,TK,0780310934; 9780780310933; 0470545631; 9780470545638,"Razavi, Behzad Author",(PQKB)10130790; (PQKBWorkID)10392126; (PQKBTitleCode)TC448873; (PQKBTitleCode)TC0000448873; (PQKBManifestationID)12183796; (SSID)ssj448873; (SSID)ssj0000448873; (CKB)2580000000002604,1995,,IEEE Press,,9982705496802771,992580000000002604
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Principles of electric machines with power electronic applications,Electric machinery; Power electronics; Electrical & Computer Engineering; Electrical Engineering; Engineering & Applied Sciences,TK,0471208124; 9780471208129; 047054564X; 9780470545645,"El-Hawary, M. E Author",(PQKB)10128811; (PQKBWorkID)10386887; (PQKBTitleCode)TC448874; (PQKBTitleCode)TC0000448874; (PQKBManifestationID)12122837; (SSID)ssj448874; (SSID)ssj0000448874; (CKB)2580000000002605,2002,,IEEE Press,,9982705496702771,992580000000002605
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Principles of electrical safety /,Electrical engineering--Safety measures.; Electricity--Safety measures.; Electric apparatus and appliances--Safety measures.; Electronic books.,TK,1118886399; 9781118886397; 1118950348; 9781118950340; 1118950356; 9781118950357; 1118021940; 9781118021941; 1322334838; 9781322334837,"Sutherland, Peter E., author.",(MiAaPQ)EBC1832725; (PQKB)11165146; (PQKBWorkID)11463167; (PQKBTitleCode)TC1368628; (PQKBTitleCode)TC0001368628; (PQKBManifestationID)11787230; (SSID)ssj1368628; (SSID)ssj0001368628; (OCoLC)894792345; (EBL)1832725; (CKB)2670000000577986,[2015],,IEEE Press,IEEE Press Series on Power Engineering,9982747597702771,992670000000577986
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Principles of microelectromechanical systems,Microelectromechanical systems.; Microtechnology.; Electronic books.,TK,1283024896; 9781283024891; 9786613024893; 6613024899; 0470649666; 9780470649664; 0470649674; 9780470649671; 111810224X; 9781118102244; 0470466340; 9780470466346,"Lee, Ki Bang.",(MiAaPQ)EBC661687; (PQKB)11481189; (PQKBWorkID)10419571; (PQKBTitleCode)TC455893; (PQKBTitleCode)TC0000455893; (PQKBManifestationID)11294423; (SSID)ssj455893; (SSID)ssj0000455893; (OCoLC)781323244; (EBL)661687; (CKB)2480000000008340,c2011.,,Wiley,,9982753120102771,992480000000008340
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Printed Circuit Board Design Techniques for EMC Compliance: A Handbook for Designers,Printed circuits--Design and construction; Electromagnetic compatibility; Electrical & Computer Engineering; Engineering & Applied Sciences; Electrical Engineering,TK,0470545674; 9780470545676; 0780353765; 9780780353763,"Montrose, Mark I Author",(PQKB)10393781; (PQKBWorkID)10446144; (PQKBTitleCode)TC374446; (PQKBTitleCode)TC0000374446; (PQKBManifestationID)12087548; (SSID)ssj374446; (SSID)ssj0000374446; (CKB)111035898494006,2000,,Wiley IEEE Press Imprint,,9982752241302771,99111035898494006
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Probabilistic transmission system planning,Electric power transmission--Planning--Statistical methods.; Probabilities.; Electronic books.,TK,128337269X; 9781283372695; 9786613372697; 6613372692; 0470934700; 9780470934708; 0470932104; 9780470932100; 0470932112; 9780470932117; 0470630019; 9780470630013,"Li, Wenyuan.",(MiAaPQ)EBC700555; (PQKB)10049385; (PQKBWorkID)10524994; (PQKBTitleCode)TC482354; (PQKBTitleCode)TC0000482354; (PQKBManifestationID)11344010; (SSID)ssj482354; (SSID)ssj0000482354; (OCoLC)818852844; (EBL)700555; (CKB)3400000000000291,c2011.,,Wiley-IEEE Press,IEEE Press Series on Power Engineering,9982778031902771,993400000000000291
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,"Propagation channel characterization, parameter estimation and modelling for wireless communications /",Electronic books.; Wireless communication systems--Design and construction.,TK,111818825X; 9781118188255; 1118188241; 9781118188248; 1118188233; 9781118188231,"Yin, Xuefeng, author.",(MiAaPQ)EBC4690007; (EBL)4690007; (CKB)4330000000006151,2016.,,Wiley,,9983024796002771,(CKB)4330000000006151
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Public key cryptography applications and attacks /,Public key cryptography.; Cryptography--Mathematics.; Electronic books.,TK,1283960524; 9781283960526; 111848231X; 9781118482315; 1118482263; 9781118482261; 1118317122; 9781118317129,"Batten, Lynn Margaret.",(MiAaPQ)EBC1110556; (PQKB)10896287; (PQKBWorkID)10862641; (PQKBTitleCode)TC820802; (PQKBTitleCode)TC0000820802; (PQKBManifestationID)11493516; (SSID)ssj820802; (SSID)ssj0000820802; (EBL)1110556; (CKB)2670000000326899,c2013.,,John Wiley & Sons,IEEE Press Series on Information and Communication Networks Security,9982750988302771,992670000000326899
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,"Pulsewidth modulated DC-to-DC power conversion : circuits, dynamics, and control designs /",DC-to-DC converters.; Pulse-duration modulation.; PWM power converters.; Modulators (Electronics); Power electronics.; Electronic books.,TK,1118791207; 9781118791202; 1118753577; 9781118753576; 1118772180; 9781118772188; 1118180631; 9781118180631,"Choi, Byungcho, author.",(MiAaPQ)EBC1332587; (PQKB)11206972; (PQKBWorkID)10892996; (PQKBTitleCode)TC951550; (PQKBTitleCode)TC0000951550; (PQKBManifestationID)11572704; (SSID)ssj951550; (SSID)ssj0000951550; (OCoLC)855504080; (EBL)1332587; (CKB)2670000000402163,2013.,,Wiley; IEEE Press,,9982748606902771,992670000000402163
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,"Quadrature amplitude modulation : from basics to adaptive trellis-coded, turbo-equalised and space-time coded OFDM, CDMA and MC-CDMA systems",Signal processing--Digital techniques; Amplitude modulation; Electrical & Computer Engineering; Engineering & Applied Sciences; Telecommunications,TK,0470094680; 9780470094686; 0470010592; 9780470010594,,(PQKB)10279074; (PQKBWorkID)10612775; (PQKBTitleCode)TC670728; (PQKBTitleCode)TC0000670728; (PQKBManifestationID)12275821; (SSID)ssj670728; (SSID)ssj0000670728; (CKB)2670000000093166,2004,,John Wiley & Sons,,9982750433302771,992670000000093166
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Quality of service in optical packet switched networks /,Optical fiber communication--Quality control.; Electronic books.,TK,1119056942; 9781119056942; 111905656X; 9781119056560; 132288093X; 9781322880938; 111889118X; 9781118891186,"Rahbar, Akbar Ghaffarpour, author.",(MiAaPQ)EBC1896015; (PQKB)11775806; (PQKBWorkID)11423035; (PQKBTitleCode)TC1421541; (PQKBTitleCode)TC0001421541; (PQKBManifestationID)11770336; (SSID)ssj1421541; (SSID)ssj0001421541; (OCoLC)894777790; (EBL)1896015; (CKB)3710000000342223,[2015],,John Wiley & Sons Inc,IEEE Press Series on Information and Communication Networks Security,9982722807602771,993710000000342223
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Quasioptical systems : Gaussian beam quasioptical propagation and applications,Microwave devices; Electrooptical devices; Gaussian beams; Electrical & Computer Engineering; Electrical Engineering; Engineering & Applied Sciences,TK,0780334396; 9780780334397; 0470546298; 9780470546291,"Goldsmith, Paul F. Author",(PQKB)10828941; (PQKBWorkID)10392035; (PQKBTitleCode)TC448880; (PQKBTitleCode)TC0000448880; (PQKBManifestationID)12147193; (SSID)ssj448880; (SSID)ssj0000448880; (CKB)2580000000002611,1998,,IEEE Press,,9982705496302771,992580000000002611
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,RF measurements for cellular phones and wireless data systems,Radio frequency integrated circuits--Testing.; Wireless communication systems--Equipment and supplies--Design and construction.; Cell phones--Equipment and supplies--Design and construction.; Electronic books.,TK,0470652349; 9780470652343; 111821031X; 9781118210314; 128175191X; 9781281751911; 9786611751913; 6611751912; 0470378018; 9780470378014; 047037800X; 9780470378007; 0470129484; 9780470129487,"Scott, Allan W.",(MiAaPQ)EBC353341; (PQKB)10904043; (PQKBWorkID)10193876; (PQKBTitleCode)TC237906; (PQKBTitleCode)TC0000237906; (PQKBManifestationID)11924873; (SSID)ssj237906; (SSID)ssj0000237906; (EBL)353341; (CKB)1000000000539654,c2008.,,Wiley & Sons; IEEE,,9982738359802771,991000000000539654
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,RF technologies for low power wireless communications,Microwave communication systems.; Wireless communication systems.; Electronic books.,TK,1280367466; 9781280367465; 9786610367467; 6610367469; 0470312661; 9780470312667; 0471463922; 9780471463924; 0471221643; 9780471221647; 0471382671; 9780471382676,"Itoh, Tatsuo.",(MiAaPQ)EBC152051; (PQKB)11323651; (PQKBWorkID)10095492; (PQKBTitleCode)TC80494; (PQKBTitleCode)TC0000080494; (PQKBManifestationID)11110575; (SSID)ssj80494; (SSID)ssj0000080494; (OCoLC)475871818; (EBL)152051; (CKB)111056485581928,c2001.,,Wiley,,9982704812202771,99111056485581928
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,"RTL hardware design using VHDL coding for efficiency, portability, and scalability /",Digital electronics--Data processing.; VHDL (Computer hardware description language); Electronic books.,TK,1280448105; 9781280448102; 9786610448104; 6610448108; 0470324899; 9780470324899; 0471786411; 9780471786412; 047178639X; 9780471786399; 0471720925; 9780471720928,"Chu, Pong P., 1959-",(MiAaPQ)EBC257217; (PQKB)11362835; (PQKBWorkID)10251669; (PQKBTitleCode)TC239863; (PQKBTitleCode)TC0000239863; (PQKBManifestationID)11236432; (SSID)ssj239863; (SSID)ssj0000239863; (OCoLC)77493065; (EBL)257217; (CKB)1000000000355158,c2006.,,Wiley-Interscience,,9982733860302771,991000000000355158
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Radar signals,Radar.; Electronic books.,TK,1280368241; 9781280368240; 9786610368242; 6610368244; 047024691X; 9780470246917; 0471663077; 9780471663072; 1601195850; 9781601195852; 0471663085; 9780471663089; 0471473782; 9780471473787,"Levanon, Nadav.",(MiAaPQ)EBC214304; (PQKB)10828916; (PQKBWorkID)10103804; (PQKBTitleCode)TC72847; (PQKBTitleCode)TC0000072847; (PQKBManifestationID)11110324; (SSID)ssj72847; (SSID)ssj0000072847; (EBL)214304; (CKB)1000000000019093,2004.,,J Wiley,,9982773688602771,991000000000019093
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Radio Frequency Circuit Design,Radio circuits - Design and construction.; Radio circuits -- Design and construction.; Electronic books.; Electrical & Computer Engineering; Electrical Engineering; Engineering & Applied Sciences,TK,1282822489; 9781282822481; 9786612822483; 6612822481; 0470768029; 9780470768020; 0470768010; 9780470768013; 0470575077; 9780470575079,"Davis, W. Alan.",(PQKB)11767529; (PQKBWorkID)10406651; (PQKBTitleCode)TC441432; (PQKBTitleCode)TC0000441432; (PQKBManifestationID)11312650; (SSID)ssj441432; (SSID)ssj0000441432; (OCoLC)699474845; (EBL)624507; (CKB)2670000000048057,2010.,2nd ed.,Wiley,Wiley Series in Microwave and Optical Engineering,9982698094502771,992670000000048057
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,"Radio frequency principles and applications : the generation, propagation, and reception of signals and noise /",Radio waves.; Radio--Transmitters and transmission.; Radio--Receivers and reception.; Radio--Interference.; Electronic books.; Radio waves--Transmitters and transmission; Radio--Receivers and reception; Radio--Interference; Radio; Electrical & Computer En,TK,0780334310; 9780780334311; 047054631X; 9780470546314,"Smith, Albert A., 1935-",(PQKB)11736458; (PQKBWorkID)10392010; (PQKBTitleCode)TC448882; (PQKBTitleCode)TC0000448882; (PQKBManifestationID)12121009; (SSID)ssj448882; (SSID)ssj0000448882; (IEEE)5264524; (IDAMS)b000064810c4500; (IDAMS)0b000064810c4500; (CaBNVSL)mat5264524; (CaBNVSL)mat05264524; (CKB)2580000000002613,1998,,IEEE Press,IEEE Press/Chapman & Hall Publishers series on microwave technology and RF ; 3,9982705496102771,992580000000002613
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Radio over fiber for wireless communications : from fundamentals to advanced topics /,FiWi access networks.; Electronic books.,TK,1118797043; 9781118797044; 1306876389; 9781306876384; 1118797051; 9781118797051; 1118797035; 9781118797037; 111879706X; 9781118797068,"Fernando, Xavier, author.",(MiAaPQ)EBC4038770; (MiAaPQ)EBC1711619; (OCoLC)881571114; (PQKB)10855772; (PQKBWorkID)11269163; (PQKBTitleCode)TC1225220; (PQKBTitleCode)TC0001225220; (PQKBManifestationID)11708837; (SSID)ssj1225220; (SSID)ssj0001225220; (EBL)1711619; (CKB)2560000000251003,2014.,,Wiley; IEEE,Wiley - IEEE,9982702141502771,992560000000251003
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Radio system design for telecommunications,Radio relay systems--Design and construction.; Electronic books.,TK,1280854790; 9781280854798; 9786610854790; 6610854793; 0470050446; 9780470050446; 0470050438; 9780470050439; 0471757136; 9780471757139,"Freeman, Roger L.",(MiAaPQ)EBC292470; (PQKB)11330331; (PQKBWorkID)10209560; (PQKBTitleCode)TC232270; (PQKBTitleCode)TC0000232270; (PQKBManifestationID)11191010; (SSID)ssj232270; (SSID)ssj0000232270; (OCoLC)132733971; (EBL)292470; (CKB)1000000000354839,c2007.,3rd ed.,Wiley-Interscience; IEEE,Wiley Series in Telecommunications and Signal Processing,9982733868002771,991000000000354839
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Rating of electric power cables in unfavorable thermal environment,Electric cables--Thermal properties; Powerline ampacity; Electrical & Computer Engineering; Engineering & Applied Sciences; Electrical Engineering,TK,0471718741; 1601195656; 9781601195654; 0471718742; 9780471718741; 0471679097; 9780471679097,"Anders, George J Author",(PQKB)10801449; (PQKBWorkID)10102715; (PQKBTitleCode)TC72867; (PQKBTitleCode)TC0000072867; (PQKBManifestationID)11107628; (SSID)ssj72867; (SSID)ssj0000072867; (CKB)1000000000398159,2005,,Wiley,,9982732929502771,991000000000398159
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Real-time stability assessment in modern power system control centers,Electric power system stability.; Real-time control.; Electronic books.,TK,1282031082; 9781282031081; 9786612031083; 6612031085; 0470423919; 9780470423912; 0470423900; 9780470423905; 0470233303; 9780470233306,"Savulescu, S. C.",(MiAaPQ)EBC427836; (PQKB)10906189; (PQKBWorkID)10220713; (PQKBTitleCode)TC233518; (PQKBTitleCode)TC0000233518; (PQKBManifestationID)11186644; (SSID)ssj233518; (SSID)ssj0000233518; (OCoLC)437111397; (EBL)427836; (CKB)1000000000719614,2009.,,Wiley,IEEE Press Series on Power Engineering,9982699661402771,991000000000719614
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Reed-Solomon codes and their applications,Data transmission systems--Mathematics--Design and construction; Reed-Solomon codes; Electrical & Computer Engineering; Telecommunications; Engineering & Applied Sciences,TK,0470547235; 9780470547236; 078031025X; 9780780310254; 0780353919; 9780780353916; 0470546344; 9780470546345,,(PQKB)10064958; (PQKBWorkID)10392314; (PQKBTitleCode)TC448900; (PQKBTitleCode)TC0000448900; (PQKBManifestationID)12211167; (SSID)ssj448900; (SSID)ssj0000448900; (CKB)2580000000002615,1994,,IEEE Press,,9982705496002771,992580000000002615
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Reflectarray antennas,"Antennas, Reflector.; Antenna arrays.; Electronic books.",TK,1281094331; 9781281094339; 9786611094331; 6611094334; 0470178779; 9780470178775; 0470178760; 9780470178768; 047008491X; 9780470084915,"Huang, John.",(MiAaPQ)EBC319319; (PQKB)10520543; (PQKBWorkID)10237739; (PQKBTitleCode)TC234524; (PQKBTitleCode)TC0000234524; (PQKBManifestationID)11216470; (SSID)ssj234524; (SSID)ssj0000234524; (OCoLC)437192532; (EBL)319319; (CKB)1000000000376942,c2008.,,Wiley-Interscience; IEEE Press,IEEE Press Series on Electromagnetic Wave Theory,9982735156202771,991000000000376942
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Reliability wearout mechanisms in advanced CMOS technologies,"Metal oxide semiconductors, Complementary--Reliability.; Microelectronics.; Electronic books.",TK,1282331493; 9781282331495; 9786612331497; 6612331496; 0470455268; 9780470455265; 047045525X; 9780470455258; 0471731722; 9780471731726,"Strong, Alvin W.",(MiAaPQ)EBC739045; (PQKB)11296433; (PQKBWorkID)10285505; (PQKBTitleCode)TC342280; (PQKBTitleCode)TC0000342280; (PQKBManifestationID)11259726; (SSID)ssj342280; (SSID)ssj0000342280; (OCoLC)463436649; (EBL)739045; (CKB)1000000000807695,c2009.,,Wiley,IEEE Press Series on Microelectronic Systems,9982716508702771,991000000000807695
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Remote sensing with polarimetric radar,Radar.; Remote sensing.; Radio waves--Polarization.; Polarimetric remote sensing.; Electronic books.,TK,1280821876; 9781280821875; 9786610821877; 6610821879; 0470079819; 9780470079812; 0470079800; 9780470079805; 0470074760; 9780470074763,"Mott, Harold.",(MiAaPQ)EBC287282; (PQKB)10525489; (PQKBWorkID)10165430; (PQKBTitleCode)TC235894; (PQKBTitleCode)TC0000235894; (PQKBManifestationID)11201196; (SSID)ssj235894; (SSID)ssj0000235894; (OCoLC)476040223; (EBL)287282; (CKB)1000000000356650,2007.,,Wiley-Interscience; IEEE Press,,9982733823902771,991000000000356650
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Renewable and efficient electric power systems,Electric power systems--Energy conservation.; Electric power systems--Electric losses.; Electronic books.,TK,1280272813; 9781280272813; 9786610272815; 6610272816; 0470347996; 9780470347997; 0471668834; 9780471668831; 1615836136; 9781615836130; 0471668826; 9780471668824; 0471280607; 9780471280606,"Masters, Gilbert M.",(MiAaPQ)EBC221307; (PQKB)10720432; (PQKBWorkID)10165433; (PQKBTitleCode)TC235968; (PQKBTitleCode)TC0000235968; (PQKBManifestationID)11176298; (SSID)ssj235968; (SSID)ssj0000235968; (EBL)221307; (CKB)1000000000018986,2004.,,John Wiley & Sons,,9982773697502771,991000000000018986
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,"Risk assessment of power systems : models, methods, and applications /",Electric power systems--Reliability--Mathematical models.; Electric power failures--Risk assessment.; Monte Carlo method.; Electronic books.,TK,1306473268; 9781306473262; 1118843223; 9781118843222; 1118843355; 9781118843352; 1118849973; 9781118849972; 1118686705; 9781118686706,"Li, Wenyuan, 1946-",(MiAaPQ)EBC1638154; (OCoLC)858159486; (PQKB)11729662; (PQKBWorkID)11144326; (PQKBTitleCode)TC1131388; (PQKBTitleCode)TC0001131388; (PQKBManifestationID)11625899; (SSID)ssj1131388; (SSID)ssj0001131388; (EBL)1638154; (CKB)2670000000530799,2014.,2nd ed.,Wiley,IEEE Press Series on Power Engineering,9982750954502771,992670000000530799
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,"Risk assessment of power systems models, methods, and applications /",Electric power systems--Reliability--Mathematical models.; Monte Carlo method.; Risk assessment.; Electronic books.,TK,1280275464; 9781280275463; 9786610275465; 6610275467; 0470358440; 9780470358443; 0471707724; 9780471707721; 1601195214; 9781601195210; 0471707716; 9780471707714; 047163168X; 9780471631682,"Li, Wenyuan.",(MiAaPQ)EBC228459; (PQKB)10977226; (PQKBWorkID)10102954; (PQKBTitleCode)TC72914; (PQKBTitleCode)TC0000072914; (PQKBManifestationID)11114098; (SSID)ssj72914; (SSID)ssj0000072914; (OCoLC)123238763; (EBL)228459; (CKB)1000000000244166,c2005.,,Wiley,IEEE Press Series on Power Engineering,9982787373802771,991000000000244166
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Routing in the third dimension : from VLSI chips to MCMs /,Integrated circuits--Very large scale integration--Computer-aided design.; Multichip modules (Microelectronics)--Computer-aided design.; Electronic books.,TK,0780310896; 9780780310896; 0470546379; 9780470546376,"Sherwani, N. A., author. (Naveed A.)",(IEEE)5263943; (IDAMS)b000064810c3d77; (IDAMS)0b000064810c3d77; (CaBNVSL)mat5263943; (CaBNVSL)mat05263943; (CKB)2580000000002618,c1995.,,IEEE Xplore; IEEE Press,,9982705495702771,992580000000002618
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,"SOI lubistors : lateral, unidirectional, bipolar-type insulated-gate transistors /",Insulated gate bipolar transistors.; Silicon-on-insulator technology.; Electronic books.,TK,1118487931; 9781118487938; 1118487915; 9781118487914; 1118487923; 9781118487921; 1118487907; 9781118487907; 1299848915; 9781299848917,"Omura, Y. (Yasuhisa)",(MiAaPQ)EBC1378782; (PQKB)10027449; (PQKBWorkID)10960984; (PQKBTitleCode)TC1000911; (PQKBTitleCode)TC0001000911; (PQKBManifestationID)11540202; (SSID)ssj1000911; (SSID)ssj0001000911; (OCoLC)861529073; (EBL)1378782; (CKB)2550000001115807,[2013],,John Wiley & Sons Inc,,9982754567302771,992550000001115807
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Satellite communications payload and system,Artificial satellites in telecommunication.; Artificial satellites--Electronic equipment.; Artificial satellites--Radio antennas.; High altitude platform systems (Telecommunication); Digital communications.; Electronic books.,TK,1283549662; 9781283549660; 9786613862112; 6613862118; 1118345215; 9781118345214; 1118345185; 9781118345184; 0470540842; 9780470540848,"Braun, T. M., 1949-",(MiAaPQ)EBC875929; (PQKB)11511216; (PQKBWorkID)10753539; (PQKBTitleCode)TC750775; (PQKBTitleCode)TC0000750775; (PQKBManifestationID)11409461; (SSID)ssj750775; (SSID)ssj0000750775; (EBL)875929; (CKB)2560000000089729,2012.,,IEEE; Wiley,,9982705546402771,992560000000089729
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Security management of next generation telecommunications networks and services /,Computer networks--Security measures.; Electronic books.,TK,1118746988; 9781118746981; 1118741587; 9781118741580; 1118741668; 9781118741665; 0470565136; 9780470565131; 1306028647; 9781306028646,"Jacobs, Stuart.",(MiAaPQ)EBC1480605; (OCoLC)868972110; (PQKB)10784917; (PQKBWorkID)10998225; (PQKBTitleCode)TC1002431; (PQKBTitleCode)TC0001002431; (PQKBManifestationID)11530172; (SSID)ssj1002431; (SSID)ssj0001002431; (OCoLC)861081964; (EBL)1480605; (CKB)2550000001134407,2014.,,Wiley,IEEE Press Series on Networks and Services Management,9982755631802771,992550000001134407
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,"Semiconductor memories : technology, testing, and reliability",Semiconductor storage devices; Electrical & Computer Engineering; Engineering & Applied Sciences; Electrical Engineering,TK,0780310004; 9780780310001; 0470546409; 9780470546406,"Sharma, Ashok K Author",(PQKB)10165570; (PQKBWorkID)10428575; (PQKBTitleCode)TC448910; (PQKBTitleCode)TC0000448910; (PQKBManifestationID)12168390; (SSID)ssj448910; (SSID)ssj0000448910; (CKB)2580000000002620,1997,,IEEE the Institute of Electrical and Electronics Engineers,,9982705495502771,992580000000002620
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Semiconductor terahertz technology : devices and systems at room temperature operation /,Semiconductors.; Terahertz technology.; Electronic books.,TK,1118920392; 9781118920398; 1118920414; 9781118920411; 1118920406; 9781118920404; 1118920422; 9781118920428,"Garcia, Enrique.",(MiAaPQ)EBC1895752; (MiAaPQ)EBC4039863; (PQKB)22849881; (PQKBWorkID)14815969; (PQKBManifestationID)16175739; (PQKB)10511026; (PQKBWorkID)14815990; (PQKBTitleCode)TC1563097; (PQKBTitleCode)TC0001563097; (PQKBManifestationID)16212851; (SSID)ssj1563097; (SSID)ssj0001563097; (EBL)1895752; (CKB)3710000000449232,2015.,,Wiley; IEEE Press,,9982725870902771,993710000000449232
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Sensor network operations,Sensor networks.; Wireless sensor networks.; Electronic books.,TK,1280741279; 9781280741272; 9786610741274; 6610741271; 0471784176; 9780471784173; 0471784168; 9780471784166; 0471719765; 9780471719762,"Phoha, Shashi.",(MiAaPQ)EBC288356; (PQKB)10847834; (PQKBWorkID)10171264; (PQKBTitleCode)TC244169; (PQKBTitleCode)TC0000244169; (PQKBManifestationID)11188549; (SSID)ssj244169; (SSID)ssj0000244169; (OCoLC)476041153; (EBL)288356; (CKB)1000000000355174,2006.,,IEEE Press; Wiley,,9982733859502771,991000000000355174
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,"Signal analysis time, frequency, scale, and structure /",Signal processing.; Signal theory (Telecommunication); Electronic books.,TK,1280345853; 9781280345852; 9786610345854; 6610345856; 0471660361; 9780471660361; 1601193815; 9781601193810; 047166037X; 9780471660378; 0471234419; 9780471234418,"Allen, Ronald L.",(MiAaPQ)EBC184985; (PQKB)11177025; (PQKBWorkID)10103652; (PQKBTitleCode)TC72967; (PQKBTitleCode)TC0000072967; (PQKBManifestationID)11123344; (SSID)ssj72967; (SSID)ssj0000072967; (EBL)184985; (CKB)111090425022656,c2004.,,Wiley-Interscience; IEEE Press,,9982747116502771,99111090425022656
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Signal integrity effects in custom IC and ASIC designs,Integrated circuits--Design and construction; Application specific integrated circuits--Design and construction; Signal processing; Signal integrity (Electronics); Electrical & Computer Engineering; Electrical Engineering; Engineering & Applied Sciences,TK,0471150428; 9780471150428; 0470546417; 9780470546413,,(PQKB)10709876; (PQKBWorkID)10391520; (PQKBTitleCode)TC448912; (PQKBTitleCode)TC0000448912; (PQKBManifestationID)12139104; (SSID)ssj448912; (SSID)ssj0000448912; (CKB)2580000000002621,2002,,IEEE Press,,9982705495402771,992580000000002621
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Signal processing for 5G : algorithms and implementations /,Signal processing--Digital techniques--Mathematics.; Mobile communication systems--Standards.; Wireless communication systems--Standards.; Computer algorithms.; Electronic books.,TK,1119116473; 9781119116479; 111911649X; 9781119116493; 1119116465; 9781119116462,,(MiAaPQ)EBC4631569; (CKB)4330000000008649,2016.,,Wiley; IEEE Press,,9982811701602771,(CKB)4330000000008649
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Signal processing of power quality disturbances,Electric power system stability.; Electric power systems--Quality control.; Signal processing.; Electronic books.,TK,1280722339; 9781280722332; 9786610722334; 6610722331; 0471931314; 9780471931317; 1601195206; 9781601195203; 0471931306; 9780471931300; 0470932252; 9780470932254; 0471731684; 9780471731689,"Bollen, Math H. J.",(MiAaPQ)EBC281902; (PQKB)10606659; (PQKBWorkID)10103263; (PQKBTitleCode)TC72968; (PQKBTitleCode)TC0000072968; (PQKBManifestationID)11118629; (SSID)ssj72968; (SSID)ssj0000072968; (OCoLC)163577386; (EBL)281902; (CKB)1000000000355101,c2006.,,Wiley; IEEE Press,IEEE Press Series on Power Engineering,9982733986502771,991000000000355101
